,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
440,1716,57,2.0,62.474911979601096,36.24548487905354,10.0,20,22.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
1476,11660,86,3.0,87.37217663976958,55.5133163275889,8.0,5,8.0,1957,0.161975568,B,A,31,7010,5,4508.0,3,7,B
545,16352,23,2.0,56.06537189019497,54.815411805642434,1.0,6,17.0,2015,0.034656082,B,B,0,168,0,,0,0,B
2579,337,91,2.0,41.18611513794392,26.56110881663637,7.0,5,9.0,1967,0.333891544,B,B,30,6564,1,,0,0,B
1283,10857,27,1.0,40.83133090324648,,10.0,16,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
1152,9696,1,1.0,48.8352688217844,,1.0,2,1.0,1977,0.007122317,B,B,1,264,0,,0,1,B
408,14449,25,1.0,32.93847268320188,32.57110520192509,7.0,15,17.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
3611,27,21,1.0,35.55122923164247,22.80374032026064,6.0,10,9.0,1980,0.194489265,B,B,47,8004,3,125.0,3,5,B
1378,4755,6,2.0,62.66803426982936,,0.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2080,3237,27,1.0,54.89284835882638,,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
4567,6909,1,2.0,64.18365185808982,,1.0,15,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4733,856,7,1.0,40.06169436663471,24.43070800126732,6.0,5,9.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
3576,15605,74,2.0,56.68782922824636,33.78079956958482,9.0,4,17.0,1991,0.371148999,B,B,34,7065,1,750.0,2,5,B
3325,5287,34,4.0,97.24141749093891,1.7336443055756865,1.0,14,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
1043,13209,26,2.0,45.80217285017226,30.49987092903475,5.0,3,5.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B
4373,7640,6,3.0,83.59925843840603,46.442016816036165,9.0,17,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
1085,15101,1,3.0,84.90103700601648,,0.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1653,6341,25,3.0,85.4462500386036,,1.0,12,1.0,2017,0.069753361,B,B,53,13670,4,,1,11,B
2026,16650,191,1.0,39.3985116514654,19.55338721777137,8.0,3,16.0,1985,0.127375905,B,B,43,8429,3,,3,9,B
1654,1859,6,2.0,64.35032819675892,61.03381767971413,10.0,8,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
4895,8948,18,1.0,42.21703842293511,21.758671751237827,8.0,2,17.0,1996,0.0,B,B,30,5562,0,,0,5,A
3469,6976,120,2.0,82.76172045345021,,1.0,18,1.0,1977,0.341071945,B,B,27,5664,48,2300.0,3,11,B
3205,8981,6,1.0,41.03770686941828,,1.0,10,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2691,14523,1,2.0,65.4833576768554,,1.0,17,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2219,10800,8,1.0,42.94472724221086,20.873298388001768,8.0,14,14.0,1984,0.458174486,B,A,26,4439,1,1130.0,1,5,B
1880,5009,11,1.0,40.95082807909272,22.737167556874,9.0,10,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
4403,16704,111,4.0,95.03303235560604,68.38822103299889,8.0,4,9.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
3236,12617,104,1.0,30.37664411722465,20.208388643042117,5.0,11,9.0,1967,0.327018035,B,B,12,2270,23,2500.0,1,0,B
2326,5034,27,3.0,76.05188945288387,74.61495977757595,1.0,10,12.0,2017,0.011654127,B,B,4,915,0,,0,0,B
3020,1528,86,2.0,41.88413154527772,23.132604398785485,6.0,2,12.0,1965,0.161975568,B,A,31,7010,5,4508.0,3,7,B
4926,3523,129,3.0,67.61170124713931,43.38604199460832,9.0,5,12.0,1969,0.051942062,B,B,17,4017,7,800.0,2,0,B
3162,2787,34,2.0,59.34910641462,57.385055452405005,8.0,15,20.0,2015,0.069753361,B,B,53,13670,4,,1,11,B
1692,2886,12,2.0,55.63101702848916,33.13934348673409,8.0,13,14.0,1987,0.090799103,B,B,74,19083,2,,5,15,B
3840,16688,1,1.0,44.87876658563359,,1.0,1,9.0,1977,0.007122317,B,B,1,264,0,,0,1,B
468,1276,23,2.0,54.49141735103138,51.64096815339104,1.0,5,3.0,2020,0.005767451,B,B,1,388,0,,0,0,B
4246,2442,53,3.0,79.42705371905548,77.40201304953315,1.0,16,16.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B
4792,15090,19,2.0,65.8746134497815,37.7517000719476,8.0,3,5.0,1954,0.309479124,B,B,35,7715,4,990.0,0,6,B
4685,9501,124,4.0,103.71209636892507,72.73946722315462,9.0,8,8.0,1943,0.16909109,B,B,19,3856,10,,2,5,B
2973,5869,58,1.0,46.68800347913572,45.67031028232661,0.0,10,17.0,2014,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2510,10988,67,1.0,32.90998121937015,18.307198788505318,7.0,10,12.0,1978,0.100455735,B,B,43,7227,0,,1,6,A
4870,16525,23,1.0,42.09140704138715,,1.0,3,5.0,1977,0.034656082,B,B,0,168,0,,0,0,B
3088,11733,39,3.0,75.51646591244769,46.54491142166501,8.0,20,21.0,1993,0.428825818,B,B,25,5011,8,730.0,0,2,B
3710,13075,101,3.0,77.34014534492799,53.38421356538922,10.0,5,5.0,1959,0.225824954,A,B,41,6558,7,1548.0,3,2,B
1186,15411,9,3.0,89.58248575401251,,1.0,5,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
1006,12215,61,3.0,65.82849495054819,41.96699798437575,8.0,14,12.0,1984,0.300322518,B,B,52,10311,6,,1,9,B
4049,12751,1,1.0,40.97560560816847,43.48939357463949,8.0,14,14.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
356,2268,58,1.0,39.9789439530899,41.5485034677797,0.0,13,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2976,11540,6,3.0,82.7109475676141,46.981171811890384,9.0,13,17.0,2010,0.243204519,B,B,5,1564,0,540.0,0,0,B
4276,7489,27,1.0,44.49351144660157,42.43648811770733,1.0,13,19.0,2017,0.072157581,B,B,2,629,1,,0,0,A
2578,10141,1,1.0,38.143303824357815,,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4206,8189,108,3.0,83.60218087057939,57.25931570947553,7.0,5,9.0,1960,0.0,B,B,23,3684,2,,0,4,B
58,1814,1,1.0,41.11560894052037,41.17146392419938,0.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1820,8107,25,2.0,61.02149865816767,38.23932270416714,10.0,10,14.0,1994,0.069753361,B,B,53,13670,4,,1,11,B
1131,877,27,1.0,45.72326456761507,,1.0,10,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
129,16736,44,2.0,43.650442683544085,27.493023035082693,5.0,4,5.0,1961,0.122190486,B,B,25,4724,2,1308.0,1,3,B
3003,11486,9,2.0,65.39794011931,67.99925089914224,1.0,8,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
4295,7354,85,1.0,38.1071942680484,20.208733367928065,9.0,13,16.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B
2797,12829,6,3.0,79.92780634059116,81.39008251291685,1.0,4,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
2260,11323,27,2.0,55.96043001435466,52.22549911331085,10.0,18,20.0,1977,0.011654127,B,B,4,915,0,,0,0,B
2850,16792,26,1.0,36.80277883742891,22.48188452545498,5.0,4,9.0,1966,0.0,B,B,36,6714,2,2672.0,0,2,B
4292,13015,1,2.0,65.0976105413302,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2134,2912,118,2.0,44.11645490821999,27.99341729018494,5.0,6,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
1191,10571,5,2.0,54.96951500459082,,1.0,24,1.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
136,10395,6,1.0,44.49977444312419,,1.0,8,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
638,10839,81,2.0,48.56876995813277,34.747282495930754,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B
3431,14567,85,3.0,81.70188328838806,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1642,6610,6,2.0,61.92550656131602,,0.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1112,2807,27,3.0,100.86724999121516,53.117269461260776,12.0,9,14.0,2011,0.041116354,B,B,53,14892,4,,1,4,B
2803,2219,34,3.0,77.09723449664506,46.64015035488195,10.0,8,14.0,1994,0.069753361,B,B,53,13670,4,,1,11,B
672,7411,88,2.0,65.73780079138041,37.92760162421335,12.0,14,17.0,2008,0.127375905,B,B,43,8429,3,,3,9,B
2667,7522,113,3.0,73.52515505729261,48.54916868062188,10.0,19,17.0,1977,0.050755569,B,B,24,5469,1,145.0,0,1,B
1446,12575,1,1.0,53.62242759703166,57.76054498996015,1.0,10,15.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3773,11504,30,1.0,49.180144526448366,49.24812680102091,1.0,11,1.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3418,7852,21,2.0,39.77284511460617,24.88553056812051,7.0,6,9.0,1962,0.034331497,B,B,25,5487,3,,0,4,B
4614,16143,6,3.0,79.96525310380406,44.15705394089216,13.0,2,25.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
2147,7228,1,3.0,81.29712942059656,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4160,7210,1,1.0,48.31441738513792,18.15545722628504,11.0,15,17.0,1977,0.014580716,B,B,3,760,1,,0,0,B
4045,8944,75,2.0,46.12371654925122,30.978382863306543,5.0,5,5.0,1965,0.307466659,B,A,30,5048,9,325.0,2,5,B
51,7472,31,2.0,44.2795413959844,29.604193752132,5.0,7,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
41,13151,25,1.0,29.24910777536649,,0.0,22,25.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
4207,16588,53,2.0,62.372475496634216,43.59720195240009,9.0,17,24.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B
328,13904,1,1.0,40.27829635724406,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
305,14026,71,2.0,63.947172783384296,33.73634456693656,10.0,12,22.0,1985,0.407276235,A,B,9,1768,0,370.0,0,0,A
223,10228,27,1.0,37.14267228959695,40.83038394930946,1.0,3,15.0,2014,0.211401214,B,B,9,1892,0,,0,1,B
3573,7883,1,2.0,66.12617329876386,,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2078,5346,53,4.0,110.36648692891256,77.70584922022466,20.0,9,24.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B
4789,7240,52,2.0,62.221255681985006,64.93554187172954,10.0,11,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
3888,11524,1,2.0,72.30222868518383,71.7678053632436,1.0,8,7.0,2015,0.007122317,B,B,1,264,0,,0,1,B
4952,11705,23,2.0,55.81792756992687,32.24311929957488,9.0,19,17.0,2011,0.075778755,B,B,6,1437,3,,0,2,B
3559,16394,23,1.0,53.77527789755955,,1.0,3,4.0,1977,0.014072961,B,B,2,475,0,,0,0,B
4233,1893,45,3.0,78.62813718906361,81.23486021087409,1.0,5,22.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
3450,14032,1,1.0,40.4056849936283,39.81045968982267,0.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
813,3149,141,2.0,39.58923094418836,13.501858441736749,5.0,8,13.0,1967,0.0,B,B,23,3684,2,,0,4,B
4084,9884,29,1.0,17.273699182726347,16.452172164491667,2.0,3,5.0,1962,0.069660344,B,B,31,6119,4,,1,2,B
3299,9137,128,2.0,62.5326515251098,34.40431478958896,13.0,13,17.0,2003,0.0,B,B,27,4798,0,30.0,2,8,B
3990,5177,96,1.0,37.11483388313672,18.98125283784061,9.0,2,17.0,2004,0.041116354,B,B,53,14892,4,,1,4,B
1990,12385,27,2.0,60.57808384208661,60.31553640134182,10.0,13,12.0,2016,0.011654127,B,B,4,915,0,,0,0,B
1583,10845,37,1.0,34.67332264444026,21.18440347447361,6.0,3,5.0,1967,0.178916796,B,B,18,3594,4,192.0,1,5,B
2863,13396,21,2.0,46.379524275002616,27.487954517603917,6.0,7,9.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B
3839,10373,1,1.0,38.89771635355892,38.79296579690328,1.0,7,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B
3015,16693,23,2.0,59.14807324932578,,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3862,9151,20,3.0,73.09816144493715,70.52869184922359,7.0,8,8.0,1961,0.019508796,B,B,37,7687,11,176.0,5,5,B
4440,3434,19,2.0,57.2649564248274,35.82746332039963,8.0,3,5.0,1960,0.309479124,B,B,35,7715,4,990.0,0,6,B
1995,4923,27,1.0,41.515281040597536,39.63615956223219,1.0,15,25.0,2015,0.211401214,B,B,9,1892,0,,0,1,B
4489,14626,30,1.0,36.09125645562866,20.80528969405782,8.0,7,16.0,2010,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3340,16744,61,2.0,58.82480403733484,29.81780640169757,9.0,6,22.0,2012,0.300322518,B,B,52,10311,6,,1,9,B
1601,8362,116,2.0,47.66671174005107,30.409701336072267,6.0,5,12.0,1961,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
4263,14219,84,1.0,31.152639840578733,17.72981352341405,5.0,11,9.0,1971,0.006076152,B,B,30,5285,0,645.0,6,6,B
2923,723,100,1.0,38.86982104868467,21.59814257129316,7.0,8,8.0,1965,0.200146802,B,B,23,3975,8,770.0,2,0,B
1592,10048,3,1.0,34.120234829500674,21.35147351552811,6.0,4,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
2352,12445,68,2.0,55.56344397485308,34.530216364657555,9.0,3,8.0,1962,0.081943463,B,B,20,2738,20,,1,4,B
4676,6443,3,3.0,66.63619851265322,43.66309309319322,9.0,5,14.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
1758,16512,24,1.0,34.041063641819875,20.50695425905193,5.0,8,9.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
2238,4509,111,4.0,65.4682925138045,46.838607477166775,5.0,8,9.0,1979,0.0,B,B,36,6714,2,2672.0,0,2,B
4408,8740,155,2.0,58.84437252173449,31.653431184328323,7.0,2,5.0,1958,0.042307271,B,B,17,2810,9,4849.0,3,6,B
1655,3336,77,2.0,56.34154619421152,36.42476001061112,9.0,6,16.0,1978,0.298204575,B,B,16,4048,3,,1,3,B
2200,14701,1,1.0,40.96275296690171,42.93227345770707,0.0,11,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1678,9844,58,2.0,62.62665480931243,62.51783476469416,0.0,11,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
4833,10966,129,1.0,40.6033221853339,20.530089408348186,8.0,6,5.0,1959,0.020741326,B,B,24,5613,5,1340.0,2,5,B
1705,3970,31,2.0,60.57353837019161,36.59403393303787,10.0,3,14.0,1999,0.0,B,B,23,3684,2,,0,4,B
448,7237,27,1.0,44.85071141605377,,1.0,7,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
2088,13280,21,3.0,54.55015221777687,38.809645637029696,6.0,9,9.0,1976,0.034331497,B,B,25,5487,3,,0,4,B
3930,1645,29,1.0,33.3534948427487,22.370452430353648,5.0,4,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B
151,9066,59,3.0,75.3410686641437,75.09886659243979,10.0,8,17.0,1987,0.019508796,B,B,37,7687,11,176.0,5,5,B
3209,5398,85,1.0,41.52405566070413,22.73899278323389,7.0,2,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
420,4024,83,1.0,39.99037017279849,23.636319786554107,8.0,15,17.0,1987,0.0077202819999999,B,B,38,4788,2,,0,4,B
487,10232,84,2.0,57.684784743353575,37.72663762425835,8.0,1,5.0,1956,0.006076152,B,B,30,5285,0,645.0,6,6,B
53,13682,27,1.0,41.34565024439386,17.38476844941001,8.0,14,14.0,2007,0.07542368,B,B,11,3097,0,,0,0,B
1241,12946,1,1.0,33.67039691722691,21.68279505825845,6.0,8,9.0,1969,0.036270089,B,B,6,1318,1,200.0,1,1,B
1761,16369,27,3.0,80.18091269037039,41.355706569723466,1.0,10,12.0,2015,0.017647053,B,B,2,469,0,,0,0,B
113,5517,31,1.0,30.5715003172954,15.455599140664738,4.0,2,4.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
4012,13819,46,1.0,30.94516744710193,13.434489510466545,6.0,5,9.0,1968,0.188783766,B,B,31,6137,4,,0,1,B
391,1676,17,2.0,55.298609010628574,33.18096139518532,9.0,14,16.0,1981,0.0,B,B,18,3374,5,620.0,1,2,B
1304,286,47,3.0,82.76310854201816,,1.0,15,22.0,1977,0.197367951,B,B,8,2423,1,32.0,0,1,B
1595,8676,124,3.0,94.78320843935086,53.60025686792451,10.0,18,22.0,2004,0.122090347,B,B,29,6566,7,1894.0,4,0,B
1088,14448,74,2.0,71.2579450064489,,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
2140,918,1,1.0,51.95244724955001,,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2841,7939,30,1.0,47.54280638871768,,1.0,9,20.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2766,10771,48,2.0,52.38889980641444,32.24716227707531,8.0,6,12.0,1981,0.041124634,B,B,46,9515,5,,1,10,B
1764,8004,27,4.0,101.62763677915164,100.53961467430544,10.0,13,15.0,2017,0.072157581,B,B,2,629,1,,0,0,A
3030,15692,27,2.0,63.83154155984054,62.857676050096046,1.0,11,17.0,1977,0.051815435,B,B,5,1227,0,,0,0,B
4526,1407,6,2.0,60.51559512487713,2.9152219590667583,1.0,4,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
3328,9653,78,1.0,39.05528928757781,21.9028674342744,7.0,17,17.0,2003,0.219006007,B,B,28,6746,3,,1,4,B
4209,9457,88,1.0,35.53218603160393,22.380693711000266,6.0,5,9.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
3538,16182,18,3.0,80.78475292627712,52.12130941476329,8.0,4,8.0,1985,0.0,B,B,30,5562,0,,0,5,A
4794,11797,30,1.0,31.32778802820681,,1.0,5,17.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2825,15739,52,2.0,82.39286268616324,42.16329910771633,15.0,14,25.0,2012,0.371148999,B,B,34,7065,1,750.0,2,5,B
3985,2779,58,2.0,66.29533208203671,,0.0,16,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
4768,3648,8,1.0,41.92266325735349,40.14466501165563,8.0,7,17.0,1991,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2306,414,76,2.0,67.60980813005817,41.17594768866497,5.0,46,48.0,2002,0.0,B,B,7,1660,39,1786.0,1,5,B
4364,10888,113,2.0,79.785380840401,43.07425876182476,13.0,4,16.0,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B
2329,891,85,2.0,65.55069031351593,61.68927974726668,10.0,13,22.0,1988,0.037177818,B,B,52,11217,1,2300.0,1,7,B
811,9575,47,3.0,67.92825485457547,41.007276530526006,8.0,5,12.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
2248,11286,1,2.0,62.16728312575921,,0.0,11,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
526,14309,85,3.0,59.230430086244205,47.93450361784493,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B
863,16660,74,2.0,45.88170224800432,30.80602387532218,5.0,2,5.0,1966,0.371148999,B,B,34,7065,1,750.0,2,5,B
2171,2475,84,2.0,60.16873064759545,35.8401773342888,7.0,4,5.0,1957,0.149666373,B,B,22,4789,2,4087.0,4,1,B
3113,8744,85,2.0,73.7312323992788,,1.0,4,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A
972,5428,27,2.0,62.32604379639152,,61.0,12,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3794,171,16,1.0,34.637802669754855,21.971458399285805,6.0,7,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
2451,459,115,2.0,49.22590275044492,28.227374643681745,5.0,7,14.0,1973,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
3462,14979,167,2.0,41.67343955391698,23.7287153869714,7.0,11,9.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
4285,11545,58,2.0,66.30408574572843,,1.0,5,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
3643,6526,27,1.0,40.20882930090527,,0.0,9,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
2247,5874,170,3.0,76.93421994973544,45.57027336785189,10.0,13,22.0,2005,0.21843974,B,B,21,4472,6,1450.0,4,7,A
2465,7130,30,1.0,46.26311727912618,,1.0,20,22.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1204,7039,96,3.0,77.61501016978387,45.03516624063794,10.0,8,14.0,1995,0.041116354,B,B,53,14892,4,,1,4,B
2016,7899,1,1.0,42.25931136958715,41.73178329630926,10.0,19,17.0,2019,0.007122317,B,B,1,264,0,,0,1,B
2380,2372,94,2.0,49.33256475106596,29.09364337441785,9.0,2,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B
3920,7788,5,1.0,36.75250636108544,22.149367752722178,9.0,8,9.0,1984,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4163,9258,62,3.0,87.18684394922536,86.65054388332146,1.0,9,21.0,2019,0.072157581,B,B,2,629,1,,0,0,A
1562,3721,37,1.0,44.45644115136354,21.70965058409684,8.0,10,14.0,1997,0.127811589,B,B,28,7287,5,320.0,1,3,B
682,6542,6,2.0,55.84996524830046,33.65861645540995,9.0,13,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
592,1285,5,2.0,47.9609512184439,29.942011458499927,5.0,6,12.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
1179,7234,62,2.0,64.2974488343626,,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3123,9235,119,1.0,32.69167587220231,22.3217732614464,5.0,6,5.0,1963,0.000995363,B,B,42,7651,1,,1,5,B
1927,6599,159,3.0,68.95200823319202,42.74801198057104,7.0,3,8.0,1934,0.246623602,B,B,14,2940,45,,3,6,B
3778,3495,27,3.0,82.6528178306488,5.690155050675606,1.0,4,17.0,2015,0.072157581,B,B,2,629,1,,0,0,A
1254,7512,23,1.0,43.70849076519848,43.08647297245029,1.0,26,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
4060,1738,1,3.0,83.76174533594072,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
710,117,59,4.0,121.22525035713664,122.18054790475936,1.0,21,1.0,2016,0.0,B,B,18,3374,5,620.0,1,2,B
3731,7125,126,1.0,36.233212474831056,22.885434042080018,9.0,3,12.0,1969,0.333891544,B,B,30,6564,1,,0,0,B
2157,8729,27,1.0,46.16906456389288,,1.0,7,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A
1036,13333,88,2.0,52.59251542621027,33.12736386536157,8.0,4,12.0,1975,0.127375905,B,B,43,8429,3,,3,9,B
2385,3107,11,2.0,46.342950599711706,28.86379978594401,5.0,12,12.0,1975,0.225824954,A,B,41,6558,7,1548.0,3,2,B
4639,8047,62,2.0,57.72987194104307,,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
345,12689,61,1.0,38.190813276343405,21.653921021502047,10.0,14,25.0,2013,0.300322518,B,B,52,10311,6,,1,9,B
2501,6732,6,2.0,55.99736902967084,,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
137,11099,1,1.0,36.007752888595746,35.4243199437779,9.0,5,17.0,2010,0.025609157,B,B,33,5261,0,240.0,3,1,B
3639,16626,155,2.0,56.47370550808387,32.42015125274351,6.0,3,5.0,1960,0.042307271,B,B,17,2810,9,4849.0,3,6,B
1381,8880,18,2.0,59.33802441703175,36.676428118209095,10.0,6,17.0,1996,0.0,B,B,30,5562,0,,0,5,A
4273,4395,27,2.0,57.78778799180313,35.24606736399442,9.0,3,10.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
4223,4162,46,1.0,41.39944035650125,20.84445226571617,10.0,6,22.0,2000,0.188783766,B,B,31,6137,4,,0,1,B
4467,13478,128,1.0,42.44469606768833,25.285681815524725,8.0,4,12.0,1989,0.041116354,B,B,53,14892,4,,1,4,B
1134,5767,79,2.0,48.54572333459649,32.582038529840226,8.0,5,12.0,1971,0.307466659,B,A,30,5048,9,325.0,2,5,B
1238,13732,12,2.0,44.33114855607968,28.018305164333647,6.0,7,9.0,1982,0.090799103,B,B,74,19083,2,,5,15,B
493,6611,99,2.0,44.59432542019106,31.89406810196852,5.0,1,9.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B
1511,9281,85,1.0,28.240534279011587,12.375011438203124,6.0,6,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
1575,13631,6,2.0,53.0362479813554,,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4742,3346,75,1.0,29.58353963020132,17.26320620470885,5.0,5,5.0,1960,0.122090347,B,B,29,6566,7,1894.0,4,0,B
116,1499,27,3.0,84.72014941664493,84.70274776361636,1.0,9,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A
2767,15708,47,1.0,39.47856243090988,24.46123324638335,6.0,4,9.0,1979,0.101872465,B,B,23,4583,3,,3,3,B
515,15320,13,2.0,59.07511816936138,38.65334257809405,10.0,14,22.0,2001,0.133215333,B,B,49,11395,3,1406.0,3,4,A
1770,13432,46,3.0,106.59827624102176,65.22196586417009,12.0,15,16.0,2013,0.188783766,B,B,31,6137,4,,0,1,B
3937,12383,196,1.0,39.68563167079208,17.706905976201593,5.0,5,5.0,1928,0.0,B,B,30,7538,87,4702.0,5,5,B
3355,15247,148,2.0,74.0808834743752,,1.0,3,1.0,1977,0.313924552,B,B,22,4625,11,3855.0,2,10,B
340,2821,1,3.0,76.42629454513114,48.1857940081697,10.0,12,17.0,1989,0.025609157,B,B,33,5261,0,240.0,3,1,B
398,1510,88,3.0,62.36754608180144,45.03172269790953,5.0,9,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
3561,5600,21,2.0,49.94171705426886,31.238350036293483,6.0,7,9.0,1990,0.194489265,B,B,47,8004,3,125.0,3,5,B
810,8596,47,2.0,48.11315961694912,30.408247218629988,5.0,9,9.0,1978,0.101872465,B,B,23,4583,3,,3,3,B
4767,12529,47,1.0,41.9138065319164,19.623610186131916,9.0,12,17.0,2007,0.101872465,B,B,23,4583,3,,3,3,B
175,4884,29,1.0,39.68887710532403,18.944480450824138,8.0,2,14.0,1977,0.069660344,B,B,31,6119,4,,1,2,B
2972,5565,57,2.0,40.56883735530013,23.71455563798528,6.0,8,14.0,1972,0.133215333,B,B,49,11395,3,1406.0,3,4,A
4129,6075,167,3.0,58.179880719510486,34.11049028318629,6.0,4,5.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
